FID,Id,Shape_Leng,Shape_Area,SUM_Length
2658,0,983885.7452,20778855811,0
2659,0,1170883.95,44416154515,449.694456
2660,0,1103727.498,34551880556,13.3723353
2661,0,1439332.239,1.22179E+11,0
2662,0,386537.0787,1257699330,406.1249743
2663,0,1723056.03,1.85347E+11,0
2664,0,1486482.831,1.32677E+11,0
2665,0,1716977.713,31902794045,269.2698806
2666,0,1486999.152,1.32792E+11,0
2667,0,1845120.867,1.59309E+11,631.381572
2668,0,1531118.199,1.42614E+11,0
2669,0,1439881.255,1.22301E+11,0
2670,0,1440678.839,11373209917,556.8448517
2671,0,1774975.243,1.96906E+11,0
2672,0,1439881.255,1.22301E+11,0
2673,0,983885.745,20778855806,0
2674,0,1756219.402,1.9273E+11,0
2675,0,983885.7452,20778855811,0
2676,0,1766829.399,1.85248E+11,42.71528689
2677,0,2233192.515,99221670755,1036.416873
2678,0,1700441.959,1.80312E+11,0
2679,0,1572039.881,1.51725E+11,0
2680,0,1694766.708,48777181493,1217.593135
2681,0,2549836.774,95239988741,1616.97469
2682,0,983885.745,20778855806,0
2683,0,1766547.624,1.9503E+11,0
2684,0,2304457.776,16684450894,1097.350267
2685,0,1756219.402,1.9273E+11,0
2686,0,1900436.476,1.54944E+11,613.7010115
2687,0,2201033.816,1.1936E+11,1077.842017
2688,0,1729185.414,1.85346E+11,0
2689,0,1673918.497,1.74407E+11,0
2690,0,1756077.902,1.92699E+11,0
2691,0,1451079.965,1.22136E+11,25.19642715
2692,0,1226031.587,74689959517,0
2693,0,1531118.199,1.42614E+11,0
2694,0,1512187.074,12777441376,216.0620673
2695,0,1723056.03,1.85347E+11,0
2696,0,633141.5099,8005081759,352.1127058
2697,0,1766642.25,1.95051E+11,0
2698,0,1723056.03,1.85347E+11,0
2699,0,1756077.902,1.92699E+11,0
2700,0,1886389.74,1.96885E+11,111.723987
2701,0,2179392.928,18893328038,1050.507109
2702,0,1531118.199,1.42614E+11,0
2703,0,2425396.569,8902976481,2253.529555
2704,0,1700163.765,1.8025E+11,0
2705,0,2053859.363,29762076560,749.8731627
2706,0,1259435.792,74646507902,26.61367334
2707,0,1989425.002,96004369094,1104.465796
2708,0,1772901.931,1.96445E+11,0
2709,0,1609179.583,1.59994E+11,0
2710,0,1493528.47,60410261905,325.0807299
2711,0,1741672.329,1.89492E+11,0
2712,0,1700441.959,1.80312E+11,0
2713,0,1774975.243,1.96906E+11,0
2714,0,1282796.024,87327935897,0
2715,0,1556315.657,1.50281E+11,90.33343155
2716,0,1571595.797,1.51626E+11,0
2717,0,1609179.583,1.59994E+11,0
2718,0,1389981.67,1.11192E+11,0
2719,0,1643591.453,1.67655E+11,0
2720,0,511161.4786,11041276924,301.3527148
2721,0,1756219.402,1.9273E+11,0
2722,0,1909137.981,1.94999E+11,142.8055164
2723,0,1673918.497,1.74407E+11,0
2724,0,1772854.531,1.96434E+11,0
2725,0,1167526.234,61664387307,0
2726,0,815606.3946,11334685041,459.6822592
2727,0,1400958.05,1.11187E+11,8.513783148
2728,0,1609584.555,1.60084E+11,0
2729,0,1643227.307,1.67574E+11,0
2730,0,1149082.174,3573599227,181.2129515
2731,0,1874042.724,1.88306E+11,272.6096054
2732,0,1249215.027,19086911776,322.1947362
2733,0,1643591.454,1.67655E+11,0
2734,0,1166855.981,61515162728,0
2735,0,1696894.008,28756355516,1083.509123
2736,0,1653624.533,44022363997,277.9465534
2737,0,1766642.25,1.95051E+11,0
2738,0,1282796.024,87327935917,0
2739,0,1772901.931,1.96445E+11,0
2740,0,1070189.482,45829549196,462.1481758
2741,0,1772854.531,1.96434E+11,0
2742,0,983885.7452,20778855811,0
2743,0,2264046.402,76673170806,1059.298069
2744,0,3043753.566,32958097151,2087.265946
2745,0,1643222.204,1.67573E+11,0
2746,0,2356848.102,1.94942E+11,322.945748
2747,0,1166855.981,61515162728,0
2748,0,1045796.3,34562558629,0
2749,0,1226031.587,74689959517,0
2750,0,1609179.583,1.59994E+11,0
2751,0,1743526.062,1.85273E+11,20.10946583
2752,0,1389981.67,1.11192E+11,0
2753,0,1774975.243,1.96906E+11,0
2754,0,1741672.329,1.89492E+11,0
2755,0,1946627.205,1.29896E+11,931.2360408
2756,0,1571595.797,1.51626E+11,0
2757,0,1045796.3,34562558637,0
2758,0,1685398.712,1.16354E+11,709.6812662
2759,0,1389981.67,1.11192E+11,0
2760,0,1790333.534,1.8526E+11,75.66007306
2761,0,1499168.45,96059930484,569.464699
2762,0,3631090.587,89799670110,1883.300888
2763,0,334277.3061,371144125.3,64.69964712
2764,0,2777435.055,78792898021,1031.406522
2765,0,1045796.3,34562558637,0
2766,0,1572039.881,1.51725E+11,0
2767,0,978836.5351,12470091323,249.0814425
2768,0,1643591.454,1.67655E+11,0
2769,0,1337535.702,99515122080,0
2770,0,1282796.024,87327935917,0
2771,0,2212820.913,4984307974,612.6214859
2772,0,1167526.234,61664387307,0
2773,0,1700441.959,1.80312E+11,0
2774,0,1045796.3,34562558637,0
2775,0,879391.7911,1814944908,184.5262742
2776,0,1737224.401,1.85332E+11,14.20301936
2777,0,1723056.03,1.85347E+11,0
2778,0,1723056.03,1.85347E+11,0
2779,0,1722822.561,1.85295E+11,0
2780,0,1531118.199,1.42614E+11,0
2781,0,380848.0223,3136377636,192.0723432
2782,0,1389402.517,1.11063E+11,0
2783,0,1849843.218,22087808898,721.200726
2784,0,1281342.315,86202995790,96.42459509
2785,0,2027834.481,24398620142,1212.663597
2786,0,1756077.902,1.92699E+11,0
2787,0,1350679.448,4475754053,179.9900205
2788,0,2515044.539,1.11591E+11,1325.764835
2789,0,1673918.497,1.74407E+11,0
2790,0,1609179.583,1.59994E+11,0
2791,0,1321385.443,47895791945,726.9688406
2792,0,3022047.761,1.69663E+11,1374.058011
2793,0,1756219.402,1.9273E+11,0
2794,0,1673596.678,1.74335E+11,0
2795,0,1199683.492,49396281252,309.3992071
2796,0,1774975.242,1.96906E+11,0
2797,0,1766642.25,1.95051E+11,0
2798,0,1389981.67,1.11192E+11,0
2799,0,2146245.131,1.81312E+11,581.9250107
2800,0,1389981.67,1.11192E+11,0
2801,0,1639432.265,1.42298E+11,103.7582568
2802,0,2854507.413,1.45095E+11,1593.546375
2803,0,1756077.902,1.92699E+11,0
2804,0,1852918.768,1.16778E+11,810.5119248
2805,0,1389981.67,1.11192E+11,0
2806,0,1564848.349,86277410632,167.3705758
2807,0,1925290.083,37815875255,713.6922943
2808,0,3512621.198,83024711176,2329.506068
2809,0,2341540.998,1.56416E+11,1003.564655
2810,0,1106892.171,48164881225,0
2811,0,1439881.255,1.22301E+11,0
2812,0,294883.9604,1080400928,265.2089877
2813,0,1531118.199,1.42614E+11,0
2814,0,1722822.56,1.85295E+11,0
2815,0,1530631.825,1.42506E+11,0
2816,0,1389402.517,1.11063E+11,0
2817,0,1439881.255,1.22301E+11,0
2818,0,1548956.9,61020747208,233.8700931
2819,0,1741484.487,1.8945E+11,0
2820,0,1486482.832,1.32677E+11,0
2821,0,1658694.538,1.32022E+11,163.2535179
2822,0,1609584.555,1.60084E+11,0
2823,0,1000352.741,9968383193,282.4965943
2824,0,1730693.95,1.41971E+11,263.7099041
2825,0,1772901.931,1.96445E+11,0
2826,0,1766547.624,1.9503E+11,0
2827,0,1215777.764,55398486097,553.2994739
2828,0,1609179.583,1.59994E+11,0
2829,0,1774975.243,1.96906E+11,0
2830,0,1198829.383,8261108505,301.3732341
2831,0,1741484.487,1.8945E+11,0
2832,0,3051492.447,53213547159,1015.198825
2833,0,1321545.689,12109827227,790.2011653
2834,0,1643591.454,1.67655E+11,0
2835,0,1627751.41,33907500491,834.9753278
2836,0,1069250.562,29832106850,515.4885511
2837,0,1609584.555,1.60084E+11,0
2838,0,1878391.679,1.96392E+11,101.1470876
2839,0,1619702.533,12316300154,434.1817257
2840,0,1226031.587,74689959500,0
2841,0,1167526.234,61664387307,0
2842,0,1155740.692,8459232698,350.2037343
2843,0,1551307.889,3080540460,516.4383726
2844,0,988422.1383,6664068816,234.3292996
2845,0,2313153.154,1.76929E+11,709.9050719
2846,0,1609179.583,1.59994E+11,0
2847,0,1766547.624,1.9503E+11,0
2848,0,3444308.688,1.16503E+11,1886.386537
2849,0,1439881.255,1.22301E+11,0
2850,0,1854767.855,1.94688E+11,88.15793248
2851,0,1337535.702,99515122080,0
2852,0,1722822.561,1.85295E+11,0
2853,0,1500441.516,14209128831,155.9466686
2854,0,1571595.797,1.51626E+11,0
2855,0,1643227.307,1.67574E+11,0
2856,0,2297824.76,54161299754,921.4092326
2857,0,1700441.959,1.80312E+11,0
2858,0,1766547.624,1.9503E+11,0
2859,0,1531118.199,1.42614E+11,0
2860,0,1643227.307,1.67574E+11,0
2861,0,1643227.307,1.67574E+11,0
2862,0,1544726.714,7157474325,717.9195511
2863,0,989726.5608,20705489295,23.18267728
2864,0,1740827.938,1.80214E+11,40.52554684
2865,0,1780505.869,1.74264E+11,87.75905493
2866,0,1181965.636,23116224233,327.7158822
2867,0,1723056.03,1.85347E+11,0
2868,0,1609179.583,1.59994E+11,0
2869,0,5893370.988,63285322456,2927.246799
2870,0,1166855.981,61515162728,0
2871,0,2103476.826,20482227048,1666.409121
2872,0,1571595.797,1.51626E+11,0
2873,0,1389981.67,1.11192E+11,0
2874,0,1700441.959,1.80312E+11,0
2875,0,1766547.624,1.9503E+11,0
2876,0,1572039.882,1.51725E+11,0
2877,0,1486999.152,1.32792E+11,0
2878,0,1673918.497,1.74407E+11,0
2879,0,2701895.299,1.02852E+11,1857.325477
2880,0,2871465.507,12762876623,444.6039435
2881,0,1741484.487,1.8945E+11,0
2882,0,1774975.243,1.96906E+11,0
2883,0,1430805.013,31806888122,1018.690074
2884,0,1766642.25,1.95051E+11,0
2885,0,1389981.67,1.11192E+11,0
2886,0,1572039.881,1.51725E+11,0
2887,0,1609584.555,1.60084E+11,0
2888,0,2968244.051,1.39838E+11,1388.646914
2889,0,1389981.67,1.11192E+11,0
2890,0,1389981.67,1.11192E+11,0
2891,0,983885.7452,20778855811,0
2892,0,2518011.394,66936631623,1625.395218
2893,0,1226031.587,74689959517,0
2894,0,1044243.404,35431221982,466.0609209
2895,0,1927104.381,1.94556E+11,160.3078365
2896,0,1643227.307,1.67574E+11,0
2897,0,1700441.959,1.80312E+11,0
2898,0,1439881.255,1.22301E+11,0
2899,0,1741672.329,1.89492E+11,0
2900,0,1722822.56,1.85295E+11,0
2901,0,1486482.832,1.32677E+11,0
2902,0,1673596.678,1.74335E+11,0
2903,0,1786833.068,98123992207,838.6486448
2904,0,1673918.497,1.74407E+11,0
2905,0,1439332.239,1.22179E+11,0
2906,0,1874356.621,1.88041E+11,326.3408439
2907,0,1389402.517,1.11063E+11,0
2908,0,1169447.12,1479765784,565.5580079
2909,0,1226031.587,74689959500,0
2910,0,2673498.578,83267285270,963.1131511
2911,0,2992068.084,1.27641E+11,1876.646758
2912,0,215697.1623,403000946.6,47.58613874
2913,0,1572039.882,1.51725E+11,0
2914,0,4889739.537,23244384729,1201.673446
2915,0,1741484.487,1.8945E+11,0
2916,0,1772901.931,1.96445E+11,0
2917,0,1917439.405,32486432380,298.0453688
2918,0,1880915.92,1.86538E+11,301.7922593
2919,0,1609179.583,1.59994E+11,0
2920,0,1337535.702,99515122080,0
2921,0,1167526.234,61664387307,0
2922,0,1756077.902,1.92699E+11,0
2923,0,1439881.255,1.22301E+11,0
2924,0,1945493.095,21431324724,1240.212754
2925,0,1832363.634,1.85112E+11,109.7425214
2926,0,786494.3004,2732370115,494.1463568
2927,0,953045.2943,15027824460,209.5948025
2928,0,1107577.005,48317351914,0
2929,0,1282796.024,87327935917,0
2930,0,1045796.3,34562558637,0
2931,0,1337535.702,99515122058,0
2932,0,1772854.531,1.96434E+11,0
2933,0,1572039.882,1.51725E+11,0
2934,0,1531118.199,1.42614E+11,0
2935,0,1793358.869,1.85102E+11,70.92704711
2936,0,1643591.454,1.67655E+11,0
2937,0,1572039.881,1.51725E+11,0
2938,0,1597092.441,1.48567E+11,453.3165918
2939,0,1772901.931,1.96445E+11,0
2940,0,1531118.199,1.42614E+11,0
2941,0,983885.7452,20778855811,0
2942,0,1772854.531,1.96434E+11,0
2943,0,450132.7292,6056285789,252.4558766
2944,0,1688944.969,1.35505E+11,492.5102008
2945,0,1784812.388,1.95026E+11,5.668901065
2946,0,1106892.171,48164881225,0
2947,0,120624.3887,207706657.9,70.74184584
2948,0,3324925.658,60107817009,2166.099111
2949,0,1211396.245,5923747530,682.6062841
2950,0,2254296.375,1.68113E+11,987.36818
2951,0,1649496.136,1.67571E+11,6.218971094
2952,0,289634.8061,3065948194,127.0227809
2953,0,2065921.65,82172613861,1308.325577
2954,0,1295381.438,16124963638,197.588369
2955,0,1888116.478,1.41797E+11,318.7653127
2956,0,1741672.329,1.89492E+11,0
2957,0,3222632.796,1.65619E+11,1878.862456
2958,0,1708067.2,1.84846E+11,51.51962947
2959,0,1759945.293,1.6751E+11,95.17068
2960,0,1609179.583,1.59994E+11,0
2961,0,1785105.95,32606198753,237.2621032
2962,0,1972768.905,1.96477E+11,206.3381741
2963,0,1722822.561,1.85295E+11,0
2964,0,1045796.3,34562558637,0
2965,0,331678.0737,2132071505,229.837621
2966,0,1756219.402,1.9273E+11,0
2967,0,1609584.555,1.60084E+11,0
2968,0,1337535.702,99515122058,0
2969,0,1685681.935,1.43649E+11,690.4946123
2970,0,1197742.529,14415309301,323.1699958
2971,0,1772854.53,1.96434E+11,0
2972,0,1609584.555,1.60084E+11,0
2973,0,1643591.454,1.67655E+11,0
2974,0,1486999.152,1.32792E+11,0
2975,0,3312446.847,41881895526,1045.150224
2976,0,1337535.702,99515122080,0
2977,0,944515.3868,16712591267,531.4473823
2978,0,2410966.045,15103350546,701.9106055
2979,0,1106892.171,48164881225,0
2980,0,1756219.402,1.9273E+11,0
2981,0,1772854.531,1.96434E+11,0
2982,0,1723056.03,1.85347E+11,0
2983,0,1705223.817,1.74366E+11,31.26621513
2984,0,1337535.702,99515122080,0
2985,0,1282796.024,87327935917,0
2986,0,1766547.624,1.9503E+11,0
2987,0,1700163.766,1.8025E+11,0
2988,0,983885.745,20778855806,0
2989,0,1337535.702,99515122080,0
2990,0,1700163.765,1.8025E+11,0
2991,0,1673918.497,1.74407E+11,0
2992,0,1618073.424,6472681520,518.2172074
2993,0,1961965.136,1.74591E+11,563.4770246
2994,0,21299.53962,13842291.38,9.280929637
2995,0,2826595.564,1.47554E+11,1213.569266
2996,0,1721965.363,1.55906E+11,389.4844277
2997,0,1386615.017,5026315394,474.915093
2998,0,3117224.611,1.25805E+11,1392.343673
2999,0,1531118.199,1.42614E+11,0
3000,0,1572039.882,1.51725E+11,0
3001,0,1723056.03,1.85347E+11,0
3002,0,1167526.234,61664387307,0
3003,0,1766547.624,1.9503E+11,0
3004,0,1572039.882,1.51725E+11,0
3005,0,1045796.3,34562558637,0
3006,0,2273494.717,1.06722E+11,1542.77677
3007,0,1557441.608,29873006062,1077.395863
3008,0,2527081.77,28452795664,644.5978745
3009,0,1205265.203,46009702888,188.0987367
3010,0,1643591.453,1.67655E+11,0
3011,0,1282796.024,87327935917,0
3012,0,5040314.611,27146367618,1388.315995
3013,0,1572039.882,1.51725E+11,0
3014,0,1736577.091,1.8027E+11,36.23764444
3015,0,1643586.351,1.67654E+11,0
3016,0,1389981.67,1.11192E+11,0
3017,0,6825482.76,14125434977,2878.490251
3018,0,1439881.255,1.22301E+11,0
3019,0,3783677.907,38006439784,895.742842
3020,0,830239.9924,1032437462,170.4551868
3021,0,1741672.329,1.89492E+11,0
3022,0,2272279.815,1.1727E+11,815.7775741
3023,0,1389981.67,1.11192E+11,0
3024,0,1486999.152,1.32792E+11,0
3025,0,2115698.422,43986028499,408.2523166
3026,0,1700441.959,1.80312E+11,0
3027,0,2000445.529,26071109034,750.1956899
3028,0,1308008.533,61330463932,78.1671087
3029,0,1772901.931,1.96445E+11,0
3030,0,3455745.68,85663182087,1820.049854
3031,0,1486999.151,1.32792E+11,0
3032,0,1439881.255,1.22301E+11,0
3033,0,1486999.151,1.32792E+11,0
3034,0,1609584.555,1.60084E+11,0
3035,0,1700441.959,1.80312E+11,0
3036,0,1531118.199,1.42614E+11,0
3037,0,4112328.572,1.33575E+11,2574.671555
3038,0,1531118.199,1.42614E+11,0
3039,0,1539012.805,9188857105,1074.69905
3040,0,1723056.03,1.85347E+11,0
3041,0,2034421.127,18061559305,411.7708188
3042,0,1486999.152,1.32792E+11,0
3043,0,1722822.561,1.85295E+11,0
3044,0,1166855.981,61515162728,0
3045,0,1389981.67,1.11192E+11,0
3046,0,1486999.152,1.32792E+11,0
3047,0,1774975.243,1.96906E+11,0
3048,0,2811055.083,1.86943E+11,1012.640705
3049,0,1777833.961,1.95049E+11,11.2508162
3050,0,1439881.255,1.22301E+11,0
3051,0,1911916.676,1.95794E+11,165.4972958
3052,0,920088.0098,6872008485,123.595533
3053,0,3823100.746,1.07366E+11,2535.343089
3054,0,394833.1042,5155062970,229.3347787
3055,0,1389981.67,1.11192E+11,0
3056,0,1282796.024,87327935917,0
3057,0,2766941.386,1.0978E+11,1368.835723
3058,0,1486999.152,1.32792E+11,0
3059,0,1901304.774,47257618603,604.066553
3060,0,2463997.702,1.20012E+11,795.8485708
3061,0,1741672.329,1.89492E+11,0
3062,0,2174165.348,82137292433,1298.115402
3063,0,1531118.199,1.42614E+11,0
3064,0,1578973.395,72738988960,271.8090188
3065,0,983885.7452,20778855811,0
3066,0,1282796.024,87327935917,0
3067,0,1741484.487,1.8945E+11,0
3068,0,1764208.396,54631777669,907.1421427
3069,0,1609584.555,1.60084E+11,0
3070,0,1772901.931,1.96445E+11,0
3071,0,1673918.497,1.74407E+11,0
3072,0,983885.745,20778855806,0
3073,0,1876073.729,1.87651E+11,220.1329918
3074,0,1045796.3,34562558637,0
3075,0,1107577.005,48317351925,0
3076,0,2470183.96,26618025664,495.6165367
3077,0,1700163.766,1.8025E+11,0
